Ville,Titre,Lien,Description,Prix,Détails
rennes,Appartement - 1 pièce(s) - 27 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282311427A1KIVHAP000,W99y studio rennes (35700) 8  livraison janvier 2026  se renseigner pour les remises en cours  les images de publicite ne sont pas contractuelles.  cpi9200226     t1  lot a504  27.44 m2  Étage 5  orienté ouest  tva nominale 183 500    détails :...,183 500 €6 796 € / m2,Studio - 1 pièce
rennes,Appartement - 1 pièce(s) - 27 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282311417A1KIVHAP000,W99y studio rennes (35700) 10  livraison janvier 2026  se renseigner pour les remises en cours  les images de publicite ne sont pas contractuelles.  cpi9200226     t1  a604  27.44 m2  Étage 6  orienté ouest  tva nominale 187 000    détails :...,187 000 €6 926 € / m2,Studio - 1 pièce
rennes,Appartement - 1 pièce(s) - 27 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282311423A1KIVHAP000,W99y studio rennes (35700) 4  livraison janvier 2026  se renseigner pour les remises en cours  les images de publicite ne sont pas contractuelles.  cpi9200226     t1  lot a304  27.44 m2  Étage 3  orienté ouest  tva nominale 179 500    détails :...,179 000 €6 630 € / m2,Studio - 1 pièce
rennes,Appartement - 1 pièce(s) - 30 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282311419A1KIVHAP000,W99y studio rennes (35700) 11  livraison janvier 2026  se renseigner pour les remises en cours  les images de publicite ne sont pas contractuelles.  cpi9200226     t1  lot a602  30.13 m2  Étage 6  orienté nord  tva nominale 190 000    détails :...,190 000 €6 333 € / m2,Studio - 1 pièce
rennes,Appartement - 1 pièce(s) - 25 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282311421A1KIVHAP000,W99y studio rennes (35700) 2  livraison janvier 2026  se renseigner pour les remises en cours  les images de publicite ne sont pas contractuelles.  cpi9200226     t1  lot a506  25.47 m2  Étage 5  orienté ouest  tva nominale 173 000    détails :...,173 000 €6 920 € / m2,Studio - 1 pièce
rennes,Appartement - 5 pièce(s) - 96 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282306692A1KIVHAP000,455oq 5 pieces rennes (35000)  livraison janvier 2025  se renseigner pour les remises en cours  les images de publicite ne sont pas contractuelles.  cpi9200226     l601 t5  etage 6  ouest est  96.36  80.73  parking inclus  554 900 euros au lieu de...,554 900 €5 780 € / m2,"5 pièces, 4
chambres, Garage"
rennes,Appartement - 4 pièce(s) - 78 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286403442A1KIVHAP000,"A vendre , dans le quartier la madeleine -appartement t4 d'une surface de 78 m2, en rez-de-jardin, exposition sud, situé dans un immeuble récent de 2020  dans le  quartier familial de la madeleine, secteur calme, recherché, proche du centre-ville...",312 000 €4 000 € / m2,"4 pièces, 3
chambres, Terrain 19 m2, Garage, Balcon, DPE :B59kWh/m².an10kg CO2/m².an"
rennes,Appartement - 4 pièce(s) - 101 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1285979446A1KIVHAP000,"Appartement neuf 5 pièces  100,94 m²  terrasse 92 m²  2 parkings  rennes  livraison t1 2026 quartier recherché et bien desservi t5 lumineux avec terrasse exceptionnelle et double stationnement en sous-sol situé au 3 étage d'une résidence neuve à...",649 900 €6 435 € / m2,"4 pièces, 4
chambres, Garage, Ascenseur, Balcon"
rennes,Maison - 7 pièce(s) - 134 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286827542A1KIVHMN000,"** vente interactive **idéalement située dans le quartier st hélier, cette maison bourgeoise pleine de charme avec de beaux volumes vous séduira par son emplacement privilégié, sans vis-à-vis à proximité immédiate des commerces, écoles (à 80m) et...",535 000 €3 993 € / m2,"Exclusivité, 7 pièces, 5
chambres, Terrain 218 m2, DPE :C145kWh/m².an30kg CO2/m².an"
rennes,Appartement - 4 pièce(s) - 68 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285189255A1KIVHAP000,"Rennes cleunay  - proximité métro ligne a : appartement t4 en colocation  - investissement locatif avec forte rentabilité    3g immo vous propose à la vente cet appartement t4 de 68 m², situé boulevard de cleunay à rennes, déjà exploité en...",275 600 €4 053 € / m2,"Exclusivité, 4 pièces, 4
chambres, DPE :E284kWh/m².an52kg CO2/m².an"
rennes,Appartement - 3 pièce(s) - 68 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1266387962A1KIVHAP000,"Cogir neuf vous propose : rennes bourg l'eveque- idéalement située entre le centre-ville historique et le campus universitaire de villejean, venez découvrir cette nouvelle résidence de 26 logements pour habiter ou investir. vous y trouverez cet...",500 000 €7 353 € / m2,"3 pièces, 2
chambres, Garage, Ascenseur, Balcon, DPE :B90kWh/m².an10kg CO2/m².an"
rennes,Appartement - 2 pièce(s) - 43 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1266387972A1KIVHAP000,"Cogir neuf vous propose : rennes quartier lorient - saint-brieuc - a proximité immédiate des commerces et du mail françois mitterrand, venez découvrir cette résidence rayonnante de 40 appartements pour habiter ou investir. vous y trouverez cet...",250 000 €5 814 € / m2,"2 pièces, 1
chambre, Garage, Ascenseur, Balcon, DPE :B90kWh/m².an10kg CO2/m².an"
rennes,Appartement - 3 pièce(s) - 59 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1266414738A1KIVHAP000,"Cogir neuf vous propose : rennes quartier jeanne d'arc-beaulieu - a proximité immédiate du centre-ville et de la faculté de beaulieu, venez découvrir cette résidence rayonnante de 26 appartements pour habiter ou investir. vous y trouverez cet...",369 000 €6 254 € / m2,"3 pièces, 2
chambres, Garage, Ascenseur, DPE :B90kWh/m².an10kg CO2/m².an"
toulon,Appartement - 2 pièce(s) - 56 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286407466A1KIVHAP000,"Bel appartement lumineux,t2 de 56 m² situé au 2ème étage d'un immeuble de 7 étages à claret, proche de la gare et avec vue sur le parc des lices. 
comprend un séjour, une chambre, une salle de bains et une cuisine équipée. il dispose également...",158 000 €*2 821 € / m2,"2 pièces, 1
chambre, DPE :D"
toulon,Maison - 6 pièce(s) - 113 m²,https://www.paruvendu.fr/immobilier/vente/maison/1283895371A1KIVHMN000,"Faire offre ! découvrez grâce à simon aksoul cette charmante maison familiale sur plus de 600 m2 de terrain située dans le quartier recherché des 4 chemins des routes à toulon ouest .  nichée au calme d'une impasse , cette maison offre une qualité...",472 500 €4 181 € / m2,"6 pièces, 5
chambres, Terrain 620 m2, DPE :E261kWh/m².an68kg CO2/m².an"
toulon,Appartement - 3 pièce(s) - 54 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286646977A1KIVHAP000,"?? professionnels de l'immobilier, veuillez ne pas me contacter, je ne propose cette vente qu'a des particuliers
? situé dans un quartier calme de toulon, voici ce charmant et coquet appartement au 1er étage d'une résidence qui comprend 2...",184 000 €*3 407 € / m2,"3 pièces, 2
chambres, Garage, Balcon, DPE :E"
toulon,Maison - 6 pièce(s) - 175 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286958397A1KIVHMN000,"Toulon, sur la corniche d'escartefigue, découvrez cette propriété familiale d'environ 175 m², au style soigné et aux volumes généreux, bénéficiant d'une belle vue dégagée, d'un aperçu mer et de prestations entretenues avec rigueur. la maison est...",815 000 €4 657 € / m2,"Exclusivité, 6 pièces, 5
chambres, Terrain 1 340 m2"
toulon,Appartement - 2 pièce(s) - 48 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286729394A1KIVHAP000,"Dans une résidence calme et bien entretenue, ce bel appartement t2 de 48 m² situé au 5? et dernier étage avec ascenseur offre un cadre de vie lumineux et confortable,
l'appartement se compose d'un séjour spacieux, d'une cuisine fonctionnelle,...",110 000 €*2 292 € / m2,"2 pièces, 1
chambre, Ascenseur, DPE :D"
toulon,Maison - 5 pièce(s) - 127 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285432334A1KIVHMN000,"A vendre maison t5 au revest les eaux à proximité du centre du village, dans un cadre agréable et au calme, belle maison récente construite en 2011 d'une superficie de 127m² sur un terrain de 633m².  elle se compose au rez de chaussé d'un séjour...",550 000 €4 331 € / m2,"Exclusivité, 5 pièces, 4
chambres, Terrain 633 m2, DPE :C126kWh/m².an4kg CO2/m².an"
toulon,Appartement - 3/4 pièce(s) - 81 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286566599A1KIVHAP000,"Toulon ouest quartier valbertrand,les bonnes herbes.
appartement traverssant f3/f4 de 80,74 m² loi carrez,86m² avec balcon.
bilan thermique : c
ges : a
année de construction,1976.
appartement beau potentiel dans copropriété sécurisée et...",219 000 €*2 704 € / m2,"3/4 pièces, 2
chambres, Garage, Balcon, DPE :C"
toulon,Maison - 6 pièce(s) - 108 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286405846A1KIVHMN000,"Vente maison individuelle toulon claret, superbe maison de ville bourgeoise en très bon état, située dans un quartier préservé proche de la gare de toulon, des accès routiers et au calme absolu, un environnement idéal pour une famille avec 5...",495 000 €4 583 € / m2,"Exclusivité, 6 pièces, 5
chambres, DPE :D190kWh/m².an40kg CO2/m².an"
toulon,Appartement - 1 pièce(s) - 24 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286609430A1KIVHAP000,"Particulier vend studio meuble entiàrement refait  de 24m2 dans maison de pecheurs ravalee, 1er etage, petite vue mer, avec patio interieur commun, avec beaucoup de charme.
il se situe dans le quartier residentiel, plages a 50 m, petit port de...",165 000 €*6 875 € / m2,Studio - 1 pièce
toulon,Maison - 6 pièce(s) - 150 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1285350428A1KIVHMN000,"Sarah barone vous présente sur toulon-ouest, cette magnifique villa de 150 m² habitable, 6 pièces, située dans un cadre idyllique vue sur les montagnes, entourée de végétation, sur un terrain clos de 1 234 m² arboré de nombreux oliviers...",628 000 €4 187 € / m2,"6 pièces, 4
chambres, Terrain 1 234 m2, DPE :D204kWh/m².an6kg CO2/m².an"
toulon,Appartement - 2 pièce(s) - 41 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286552910A1KIVHAP000,"Surface : 41 m² + terrasse 6 m²
type : t2 ? dernier étage (7?)
parking : 1 place très grande au première étage dans garage fermé (1 voiture / 1 moto)
charges : 80 /mois (eau chaude, entretien bâtiment, ascenseur, nettoyage communs, portail...",155 000 €*3 780 € / m2,"2 pièces, 1
chambre, Garage, Balcon"
toulon,Maison - 3 pièce(s) - 69 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286420192A1KIVHMN000,"Toulon / les ameniers située au calme absolu cette charmante maison indépendante séduit par son authenticité et son cachet. au rez-de-chaussée, vous trouverez un grand garage, un espace de stockage et un local technique. a l'étage, une entrée, un...",359 000 €5 203 € / m2,"Exclusivité, 3 pièces, 2
chambres, Terrain 535 m2, DPE :C176kWh/m².an5kg CO2/m².an"
toulon,Appartement - 1 pièce(s) - 33 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286238157A1KIVHAP000,"À vendre t1 bis de 33 m² dans immeuble récent proche du centre-ville de toulon entrée, salon, cuisine de 6 mètres carrés toilettes et salle de bain séparés au premier étage d'un immeuble récent et bien entretenu proche de toute commodité avec cave...",105 000 €*3 182 € / m2,"Studio - 1 pièce, DPE :C"
toulon,Maison - 6 pièce(s) - 1 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286619066A1KIVHMN000,"Bas faron .exposition plein sud.  quartier de haut standing,au calme et en position dominante .villa de 264 m² de type californien  sur 1878 m² de terrain plat clos et arboré.  la villa comprend un salon séjour de 81 m² avec une cuisine équipée...",1 139 000 €,"6 pièces, 4
chambres, Terrain 1 878 m2, DPE :F255kWh/m².an56kg CO2/m².an"
toulon,Appartement - 3 pièce(s) - 60 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1284914144A1KIVHAP000,"Toulon ouest  - chemin de forgentier  - t3 avec terrasse, garage xxl et mezzanine      situé dans une grande copropriété idéalement placée à toulon ouest, cet appartement t3 est habitable de suite.      il offre une agréable terrasse exposée sud,...",173 000 €2 883 € / m2,"3 pièces, 2
chambres, Garage, Balcon, DPE :D218kWh/m².an37kg CO2/m².an"
toulon,Maison - 5 pièce(s) - 110 m²,https://www.paruvendu.fr/immobilier/vente/maison/1282319374A1KIVHMN000,"Vends en exclusivité, maison t5 de 110 m2, sur un terrain de 464 m2 avec vue sur le mont faron, située entre bas de la serinette et aguillon à toulon, à 10 min des plages du mourillon et du centre-ville. composée d'une entrée donnant dans un...",439 000 €3 991 € / m2,"Exclusivité, 5 pièces, 3
chambres, Terrain 464 m2, DPE :D189kWh/m².an44kg CO2/m².an"
toulon,Appartement - 4 pièce(s),https://www.paruvendu.fr/immobilier/vente/appartement/1285610497A1KIVHAP000,"À vendre  toulon (83000)  quartier la serinette appartement t4 avec terrasse, balcon et vue dégagée dans une résidence arborée et sécurisée de standing, au calme, découvrez cet agréable appartement de 84 m² situé au 5ème étage sur 6 avec...",320 000 €,"4 pièces, 2
chambres, Garage, Ascenseur, Balcon, DPE :C127kWh/m².an19kg CO2/m².an"
toulon,Maison - 4 pièce(s) - 152 m²,https://www.paruvendu.fr/immobilier/vente/maison/1283992976A1KIVHMN000,"Toulon ouest - maison 4 pieces - 151 m2  coup de coeur pour cette maison au style loft industriel, située au calme d'une impasse sur une parcelle de terrain de 313m2.  4 pieces d'une superficie de 151 m2 comprenant:  au rez- de- chaussée, une...",435 000 €2 862 € / m2,"4 pièces, 2
chambres, Terrain 313 m2, DPE :C159kWh/m².an5kg CO2/m².an"
toulon,Appartement - 3 pièce(s),https://www.paruvendu.fr/immobilier/vente/appartement/1282944316A1KIVHAP000,"Toulon, dans le quartier prisé du cap brun, dans une résidence intimiste de 8 appartements, à l'architecture moderne et chaleureuse, au 1er étage appartement t3 en duplex composé d'un séjour avec accès sur terrasse, cuisine ouverte, une chambre,...",406 000 €,"3 pièces, 2
chambres, Garage, Balcon"
toulon,Maison - 5 pièce(s) - 117 m²,https://www.paruvendu.fr/immobilier/vente/maison/1283932391A1KIVHMN000,"Maison 5 pièces - 3 chambres + studio et remise d'une superficie totale de 136m2  situé en fond d'impasse, au calme tout en étant à proximité de toutes les commodités, maison offrant de beaux volumes répartis en plusieurs espaces.  au...",420 000 €3 590 € / m2,"5 pièces, 4
chambres, DPE :E308kWh/m².an36kg CO2/m².an"
toulon,,https://www.paruvendu.fr/immobilier/vente/appartement/1283903142A1KIVHAP000,"Casavo vous propose à la vente cet appartement de 3 pièces de 62.0 m²  situé sur le secteur du temple dans une petite résidence de bon standing, sécurisée par un portail et un interphone.  ce t3 vous offre un calme absolu au beau milieu d'une...",169 900 €2 740 € / m2,"3 pièces, 2
chambres, Balcon, DPE :D241kWh/m².an7kg CO2/m².an"
toulon,Maison - 6 pièce(s) - 137 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286167328A1KIVHMN000,"Située dans le quartier prisé de la serinette  les ameniers, cette maison de 137 m² édifiée sur une parcelle de 470 m² offre un cadre de vie agréable et paisible. elle se compose d'un double salon-séjour lumineux ouvrant sur une véranda, d'une...",614 000 €4 482 € / m2,"Exclusivité, 6 pièces, 4
chambres, Terrain 470 m2, DPE :F310kWh/m².an88kg CO2/m².an"
toulon,Appartement - 2 pièce(s) - 54 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1284846983A1KIVHAP000,"Toulon, appartement 2 pièces + cave.    toulon, les routes, magnifique 2 pièces entièrement rénové dans résidence sécurisée.    au 1er étage avec ascenseur, ce lumineux 2 pièces est composé d'une belle entrée qui dessert d'un coté le séjour et la...",179 000 €3 315 € / m2,"Exclusivité, 2 pièces, 1
chambre, Garage, Balcon, DPE :D141kWh/m².an30kg CO2/m².an"
